PassengerID,Customer_History_ID,Ticket_Booking_Date,Flight_Date,Days_Before_Travel,Traveler_Type,Membership_Status,Origin,Destination,Travel_Class,Peak_Season,Base_Ticket_Price,WiFi_Purchased,WiFi_Price,Lounge_Access_Purchased,Lounge_Price,Meals_Purchased,Meals_Price,Insurance_Purchased,Insurance_Price,Priority_Boarding_Purchased,Priority_Boarding_Price,Carbon_Offset_Purchased,Carbon_Offset_Price,Total_Ancillary_Cost,Final_Ticket_Price
P0021,CH0021,2023-05-29,2023-06-23,25,Business,Silver,Frankfurt,Madrid,Business,Yes,630,Yes,20,No,0,Yes,20,No,0,No,0,No,0,40,670
P0021,CH0021,2021-06-24,2021-10-16,114,Business,Silver,Rome,London,Business,No,404,Yes,10,Yes,30,No,0,Yes,25,No,0,No,0,65,469
P0021,CH0021,2015-05-05,2015-08-13,100,Business,Silver,Vienna,Prague,Business,Yes,329,No,0,Yes,30,Yes,15,No,0,Yes,5,No,0,50,379
P0021,CH0021,2021-05-27,2021-09-05,101,Business,Silver,Munich,Vienna,Business,No,369,No,0,Yes,40,No,0,No,0,No,0,No,0,40,409
P0021,CH0021,2022-11-08,2023-02-10,94,Business,Silver,Munich,Vienna,Business,No,315,No,0,Yes,40,Yes,40,No,0,No,0,Yes,10,90,405
P0021,CH0021,2016-04-27,2016-05-01,4,Business,Silver,Rome,London,Business,No,566,No,0,Yes,40,Yes,20,No,0,Yes,10,No,0,70,636
P0021,CH0021,2015-04-09,2015-05-15,36,Business,Silver,Frankfurt,Madrid,Business,No,450,No,0,Yes,30,Yes,30,No,0,Yes,15,No,0,75,525
P0021,CH0021,2016-03-26,2016-06-27,93,Business,Silver,Frankfurt,Madrid,Business,Yes,496,No,0,Yes,40,Yes,30,No,0,No,0,No,0,70,566
P0021,CH0021,2023-06-10,2023-10-02,114,Business,Silver,Frankfurt,Madrid,Business,No,530,Yes,15,Yes,25,Yes,15,No,0,No,0,No,0,55,585
P0021,CH0021,2019-04-11,2019-06-03,53,Business,Silver,Frankfurt,Madrid,Business,Yes,487,No,0,Yes,25,Yes,40,No,0,No,0,Yes,5,70,557
P0021,CH0021,2015-10-31,2016-02-25,117,Business,Silver,Amsterdam,Zurich,Business,No,416,Yes,10,Yes,25,Yes,20,No,0,Yes,10,No,0,65,481
P0021,CH0021,2022-04-22,2022-06-11,50,Business,Silver,Madrid,Barcelona,Business,Yes,351,Yes,20,Yes,50,Yes,15,Yes,10,Yes,20,Yes,3,118,469
P0021,CH0021,2019-09-05,2019-09-27,22,Business,Silver,Munich,Vienna,Business,No,401,Yes,30,Yes,40,Yes,30,No,0,Yes,10,No,0,110,511
P0021,CH0021,2018-12-17,2019-04-11,115,Business,Silver,Vienna,Prague,Business,No,346,Yes,20,Yes,50,No,0,No,0,No,0,No,0,70,416
P0021,CH0021,2014-10-02,2015-01-13,103,Business,Silver,Madrid,Barcelona,Business,No,277,No,0,No,0,Yes,30,No,0,No,0,No,0,30,307
P0021,CH0021,2019-05-11,2019-08-02,83,Business,Silver,Vienna,Prague,Business,Yes,440,Yes,20,Yes,25,Yes,20,No,0,No,0,No,0,65,505
P0021,CH0021,2025-04-25,2025-06-15,51,Business,Silver,Paris,Rome,Business,Yes,534,No,0,No,0,Yes,30,No,0,No,0,No,0,30,564
P0021,CH0021,2022-10-14,2023-02-01,110,Business,Silver,Berlin,Amsterdam,Business,No,357,No,0,No,0,No,0,No,0,Yes,20,No,0,20,377
P0021,CH0021,2014-12-15,2015-01-12,28,Business,Silver,Madrid,Barcelona,Business,No,298,No,0,No,0,Yes,30,No,0,Yes,5,No,0,35,333
P0021,CH0021,2016-01-16,2016-05-15,120,Business,Silver,Vienna,Prague,Business,No,332,Yes,10,No,0,No,0,Yes,10,Yes,10,No,0,30,362
P0021,CH0021,2025-08-05,2025-09-09,35,Business,Silver,Munich,Vienna,Business,No,305,No,0,Yes,30,Yes,40,No,0,Yes,20,No,0,90,395
P0021,CH0021,2019-12-18,2020-03-01,74,Business,Silver,Amsterdam,Zurich,Business,No,361,No,0,No,0,No,0,No,0,No,0,No,0,0,361
P0021,CH0021,2014-07-20,2014-11-09,112,Business,Silver,Vienna,Prague,Business,No,328,Yes,25,No,0,No,0,Yes,25,No,0,No,0,50,378
P0021,CH0021,2025-10-26,2025-12-02,37,Business,Silver,Rome,London,Business,Yes,493,Yes,20,Yes,50,Yes,30,No,0,Yes,10,No,0,110,603
P0021,CH0021,2020-01-27,2020-03-19,52,Business,Silver,Frankfurt,Madrid,Business,No,495,Yes,20,No,0,Yes,40,No,0,No,0,No,0,60,555
P0021,CH0021,2023-03-23,2023-05-05,43,Business,Silver,Berlin,Amsterdam,Business,No,441,No,0,Yes,30,No,0,No,0,No,0,No,0,30,471
P0021,CH0021,2023-03-29,2023-06-18,81,Business,Silver,Madrid,Barcelona,Business,Yes,290,No,0,Yes,30,No,0,No,0,No,0,No,0,30,320
P0021,CH0021,2022-01-03,2022-01-17,14,Business,Silver,London,Berlin,Business,No,467,Yes,30,Yes,30,No,0,No,0,No,0,No,0,60,527
P0021,CH0021,2025-02-18,2025-06-18,120,Business,Silver,Frankfurt,Madrid,Business,Yes,501,No,0,No,0,Yes,30,No,0,No,0,No,0,30,531
P0021,CH0021,2024-10-26,2024-11-15,20,Business,Silver,Rome,London,Business,No,577,No,0,Yes,25,No,0,No,0,No,0,No,0,25,602
P0021,CH0021,2025-01-31,2025-05-08,97,Business,Silver,Berlin,Amsterdam,Business,No,453,Yes,15,Yes,25,No,0,Yes,10,Yes,5,No,0,55,508
P0021,CH0021,2015-04-29,2015-05-15,16,Business,Silver,Berlin,Amsterdam,Business,No,458,No,0,Yes,25,No,0,No,0,Yes,10,No,0,35,493
P0021,CH0021,2023-06-03,2023-08-21,79,Business,Silver,Munich,Vienna,Business,Yes,451,Yes,25,No,0,Yes,30,Yes,25,No,0,No,0,80,531
P0021,CH0021,2015-05-08,2015-07-23,76,Business,Silver,London,Berlin,Business,Yes,478,No,0,No,0,No,0,No,0,Yes,20,No,0,20,498
P0021,CH0021,2021-05-06,2021-05-18,12,Business,Silver,Berlin,Amsterdam,Business,No,371,Yes,10,Yes,40,Yes,40,Yes,20,No,0,No,0,110,481
P0021,CH0021,2017-10-01,2017-10-14,13,Business,Silver,Amsterdam,Zurich,Business,No,352,No,0,Yes,25,No,0,No,0,No,0,No,0,25,377
P0021,CH0021,2020-06-20,2020-09-21,93,Business,Silver,Munich,Vienna,Business,No,312,Yes,10,Yes,50,Yes,40,Yes,15,Yes,15,No,0,130,442
P0021,CH0021,2015-02-12,2015-04-16,63,Business,Silver,Madrid,Barcelona,Business,No,313,Yes,15,No,0,Yes,20,Yes,25,Yes,20,No,0,80,393
P0021,CH0021,2015-02-16,2015-03-05,17,Business,Silver,Berlin,Amsterdam,Business,No,539,No,0,Yes,25,Yes,30,No,0,No,0,No,0,55,594
P0021,CH0021,2024-07-12,2024-09-04,54,Business,Silver,Frankfurt,Madrid,Business,No,521,Yes,25,Yes,50,Yes,15,Yes,20,No,0,No,0,110,631
P0021,CH0021,2016-01-11,2016-02-01,21,Business,Silver,Rome,London,Business,No,422,No,0,Yes,50,No,0,No,0,No,0,No,0,50,472
P0021,CH0021,2023-04-23,2023-07-04,72,Business,Silver,Madrid,Barcelona,Business,Yes,260,Yes,15,Yes,50,Yes,15,No,0,Yes,15,No,0,95,355
P0021,CH0021,2017-11-13,2018-03-11,118,Business,Silver,London,Paris,Business,No,362,No,0,No,0,Yes,40,No,0,Yes,10,No,0,50,412
P0021,CH0021,2015-03-05,2015-03-22,17,Business,Silver,London,Berlin,Business,No,450,Yes,10,Yes,25,Yes,20,No,0,No,0,No,0,55,505
P0021,CH0021,2018-03-27,2018-07-02,97,Business,Silver,Rome,London,Business,Yes,510,Yes,20,No,0,Yes,30,No,0,No,0,No,0,50,560
P0021,CH0021,2021-08-21,2021-10-26,66,Business,Silver,Madrid,Barcelona,Business,No,354,No,0,No,0,Yes,30,No,0,Yes,5,No,0,35,389
P0021,CH0021,2015-12-06,2015-12-25,19,Business,Silver,London,Berlin,Business,Yes,484,Yes,20,Yes,50,No,0,No,0,Yes,15,No,0,85,569
P0022,CH0022,2022-05-08,2022-08-13,97,Business,Silver,Amsterdam,Zurich,Business,Yes,526,No,0,Yes,30,Yes,15,No,0,No,0,No,0,45,571
P0022,CH0022,2023-11-20,2024-02-09,81,Business,Silver,Munich,Vienna,Business,No,368,No,0,No,0,Yes,20,No,0,No,0,No,0,20,388
P0022,CH0022,2017-05-16,2017-06-10,25,Business,Silver,Munich,Vienna,Business,Yes,385,No,0,Yes,40,Yes,20,No,0,No,0,Yes,10,70,455
P0022,CH0022,2024-08-12,2024-11-12,92,Business,Silver,Rome,London,Business,No,538,No,0,Yes,50,Yes,20,Yes,20,No,0,No,0,90,628
P0022,CH0022,2016-09-23,2016-11-26,64,Business,Silver,Frankfurt,Madrid,Business,No,495,Yes,25,No,0,No,0,No,0,Yes,15,No,0,40,535
P0022,CH0022,2015-05-17,2015-07-27,71,Business,Silver,Vienna,Prague,Business,Yes,380,Yes,15,No,0,Yes,40,No,0,No,0,No,0,55,435
P0022,CH0022,2022-09-18,2022-10-14,26,Business,Silver,Vienna,Prague,Business,No,348,Yes,25,Yes,50,Yes,40,No,0,Yes,10,Yes,10,135,483
P0022,CH0022,2014-01-26,2014-02-09,14,Business,Silver,London,Paris,Business,No,440,No,0,Yes,25,No,0,No,0,Yes,5,Yes,10,40,480
P0022,CH0022,2025-03-15,2025-05-10,56,Business,Silver,Munich,Vienna,Business,No,361,Yes,30,Yes,40,No,0,No,0,Yes,5,No,0,75,436
P0022,CH0022,2016-12-10,2017-03-26,106,Business,Silver,Frankfurt,Madrid,Business,No,498,Yes,30,Yes,30,Yes,30,No,0,Yes,10,No,0,100,598
P0022,CH0022,2017-07-29,2017-08-20,22,Business,Silver,Rome,London,Business,Yes,444,No,0,Yes,25,Yes,30,No,0,No,0,No,0,55,499
P0022,CH0022,2016-12-16,2017-04-04,109,Business,Silver,Amsterdam,Zurich,Business,No,370,Yes,25,Yes,50,No,0,No,0,Yes,15,No,0,90,460
P0022,CH0022,2020-07-31,2020-09-11,42,Business,Silver,Amsterdam,Zurich,Business,No,355,Yes,30,Yes,50,No,0,No,0,No,0,No,0,80,435
P0022,CH0022,2016-06-09,2016-07-07,28,Business,Silver,Paris,Rome,Business,Yes,460,Yes,20,Yes,40,No,0,No,0,No,0,No,0,60,520
P0022,CH0022,2017-11-14,2017-11-23,9,Business,Silver,Munich,Vienna,Business,No,415,No,0,Yes,40,Yes,15,No,0,No,0,No,0,55,470
P0022,CH0022,2020-04-12,2020-05-12,30,Business,Silver,Berlin,Amsterdam,Business,No,418,Yes,20,Yes,30,Yes,20,No,0,No,0,No,0,70,488
P0022,CH0022,2015-11-24,2015-12-06,12,Business,Silver,Rome,London,Business,Yes,557,No,0,Yes,25,Yes,30,No,0,Yes,20,No,0,75,632
P0022,CH0022,2017-06-18,2017-07-10,22,Business,Silver,Madrid,Barcelona,Business,Yes,383,Yes,10,Yes,30,Yes,40,No,0,No,0,No,0,80,463
P0022,CH0022,2023-11-24,2023-12-03,9,Business,Silver,Rome,London,Business,Yes,597,Yes,15,Yes,50,Yes,30,No,0,Yes,10,No,0,105,702
P0022,CH0022,2019-02-18,2019-03-25,35,Business,Silver,London,Paris,Business,No,431,No,0,Yes,25,Yes,20,Yes,15,No,0,No,0,60,491
P0022,CH0022,2019-09-20,2019-10-26,36,Business,Silver,Munich,Vienna,Business,No,418,Yes,15,No,0,No,0,Yes,10,Yes,20,Yes,10,55,473
P0022,CH0022,2022-05-17,2022-08-22,97,Business,Silver,Amsterdam,Zurich,Business,Yes,451,No,0,No,0,No,0,No,0,No,0,No,0,0,451
P0022,CH0022,2023-09-22,2023-12-27,96,Business,Silver,Munich,Vienna,Business,Yes,403,No,0,Yes,50,Yes,40,Yes,10,Yes,15,No,0,115,518
P0022,CH0022,2023-05-25,2023-07-13,49,Business,Silver,Berlin,Amsterdam,Business,Yes,426,Yes,20,Yes,25,Yes,20,No,0,No,0,No,0,65,491
P0022,CH0022,2024-04-11,2024-05-13,32,Business,Silver,Madrid,Barcelona,Business,No,286,Yes,15,No,0,Yes,40,No,0,No,0,No,0,55,341
P0022,CH0022,2016-05-31,2016-07-02,32,Business,Silver,Amsterdam,Zurich,Business,Yes,387,No,0,No,0,Yes,15,No,0,No,0,No,0,15,402
P0022,CH0022,2015-08-25,2015-10-10,46,Business,Silver,Paris,Rome,Business,No,590,No,0,Yes,50,Yes,30,Yes,15,Yes,5,Yes,10,110,700
P0022,CH0022,2014-06-18,2014-09-07,81,Business,Silver,London,Paris,Business,No,433,Yes,25,Yes,50,Yes,30,Yes,10,No,0,No,0,115,548
P0022,CH0022,2021-05-20,2021-07-25,66,Business,Silver,Amsterdam,Zurich,Business,Yes,359,No,0,Yes,25,No,0,Yes,25,Yes,20,No,0,70,429
P0022,CH0022,2015-11-28,2016-03-25,118,Business,Silver,Vienna,Prague,Business,No,330,Yes,25,Yes,30,Yes,30,Yes,15,Yes,10,No,0,110,440
P0022,CH0022,2020-08-17,2020-09-19,33,Business,Silver,Madrid,Barcelona,Business,No,303,Yes,10,Yes,25,Yes,40,No,0,Yes,10,No,0,85,388
P0022,CH0022,2014-12-25,2015-02-22,59,Business,Silver,Amsterdam,Zurich,Business,No,437,No,0,No,0,No,0,No,0,Yes,15,No,0,15,452
P0022,CH0022,2021-12-24,2022-03-22,88,Business,Silver,Frankfurt,Madrid,Business,No,613,No,0,Yes,40,No,0,No,0,Yes,5,No,0,45,658
P0022,CH0022,2019-07-08,2019-09-10,64,Business,Silver,Vienna,Prague,Business,No,383,Yes,30,Yes,40,Yes,20,No,0,No,0,No,0,90,473
P0022,CH0022,2020-12-04,2021-03-04,90,Business,Silver,Rome,London,Business,No,538,No,0,Yes,50,Yes,30,Yes,15,Yes,20,No,0,115,653
P0022,CH0022,2018-11-23,2019-01-14,52,Business,Silver,Berlin,Amsterdam,Business,No,460,Yes,25,No,0,Yes,30,Yes,15,No,0,No,0,70,530
P0022,CH0022,2023-02-16,2023-04-13,56,Business,Silver,Paris,Rome,Business,No,597,Yes,15,Yes,30,Yes,30,No,0,No,0,Yes,3,78,675
P0022,CH0022,2016-07-12,2016-09-14,64,Business,Silver,London,Paris,Business,No,323,No,0,No,0,No,0,Yes,10,Yes,10,Yes,10,30,353
P0022,CH0022,2024-08-29,2024-11-27,90,Business,Silver,Frankfurt,Madrid,Business,No,491,No,0,Yes,30,No,0,No,0,Yes,5,No,0,35,526
P0022,CH0022,2014-04-04,2014-04-26,22,Business,Silver,Munich,Vienna,Business,No,400,No,0,Yes,40,Yes,15,No,0,Yes,5,No,0,60,460
P0022,CH0022,2016-08-27,2016-11-25,90,Business,Silver,Vienna,Prague,Business,No,411,Yes,30,Yes,40,Yes,30,No,0,No,0,No,0,100,511
P0022,CH0022,2022-02-15,2022-05-10,84,Business,Silver,Frankfurt,Madrid,Business,No,580,No,0,Yes,30,No,0,No,0,No,0,No,0,30,610
P0022,CH0022,2016-11-30,2016-12-05,5,Business,Silver,Amsterdam,Zurich,Business,Yes,370,Yes,10,Yes,50,Yes,15,Yes,20,No,0,No,0,95,465
P0022,CH0022,2020-03-06,2020-07-04,120,Business,Silver,Amsterdam,Zurich,Business,Yes,514,No,0,Yes,40,No,0,Yes,25,No,0,No,0,65,579
P0022,CH0022,2017-05-27,2017-06-03,7,Business,Silver,Paris,Rome,Business,Yes,388,No,0,No,0,Yes,40,No,0,No,0,No,0,40,428
P0022,CH0022,2021-02-13,2021-03-27,42,Business,Silver,Frankfurt,Madrid,Business,No,590,No,0,Yes,40,No,0,No,0,No,0,Yes,5,45,635
P0022,CH0022,2019-10-26,2020-02-16,113,Business,Silver,Vienna,Prague,Business,No,365,Yes,15,Yes,50,No,0,No,0,No,0,No,0,65,430
P0022,CH0022,2024-05-10,2024-06-23,44,Business,Silver,London,Paris,Business,Yes,457,Yes,10,Yes,30,Yes,30,No,0,No,0,No,0,70,527
P0022,CH0022,2022-05-02,2022-07-17,76,Business,Silver,Vienna,Prague,Business,Yes,436,No,0,Yes,25,Yes,30,No,0,No,0,Yes,10,65,501
P0022,CH0022,2020-07-11,2020-10-21,102,Business,Silver,London,Paris,Business,No,316,Yes,25,No,0,No,0,No,0,Yes,15,No,0,40,356
P0022,CH0022,2021-01-15,2021-05-10,115,Business,Silver,Rome,London,Business,No,566,No,0,No,0,No,0,No,0,Yes,5,No,0,5,571
P0022,CH0022,2017-06-18,2017-08-08,51,Business,Silver,London,Paris,Business,Yes,300,Yes,10,No,0,Yes,40,Yes,20,No,0,No,0,70,370
P0022,CH0022,2023-01-23,2023-04-18,85,Business,Silver,Amsterdam,Zurich,Business,No,491,Yes,10,No,0,No,0,No,0,No,0,Yes,5,15,506
P0022,CH0022,2024-05-21,2024-07-03,43,Business,Silver,London,Paris,Business,Yes,465,Yes,25,Yes,30,No,0,No,0,Yes,15,No,0,70,535
P0022,CH0022,2016-04-04,2016-07-07,94,Business,Silver,Paris,Rome,Business,Yes,421,Yes,20,Yes,25,Yes,20,No,0,No,0,Yes,5,70,491
P0022,CH0022,2017-11-26,2018-03-04,98,Business,Silver,Berlin,Amsterdam,Business,No,465,Yes,30,No,0,No,0,No,0,Yes,15,No,0,45,510
P0022,CH0022,2015-04-17,2015-06-06,50,Business,Silver,Frankfurt,Madrid,Business,Yes,606,Yes,20,No,0,No,0,No,0,No,0,No,0,20,626
P0022,CH0022,2016-02-19,2016-03-11,21,Business,Silver,Berlin,Amsterdam,Business,No,483,No,0,Yes,50,No,0,No,0,Yes,15,No,0,65,548
P0022,CH0022,2015-06-13,2015-09-25,104,Business,Silver,Paris,Rome,Business,No,483,Yes,15,Yes,50,No,0,No,0,Yes,10,No,0,75,558
P0022,CH0022,2022-07-02,2022-08-13,42,Business,Silver,Amsterdam,Zurich,Business,Yes,514,Yes,10,Yes,30,Yes,30,Yes,20,No,0,No,0,90,604
P0022,CH0022,2019-07-16,2019-08-03,18,Business,Silver,London,Paris,Business,Yes,324,No,0,Yes,25,Yes,40,No,0,No,0,No,0,65,389
P0022,CH0022,2015-10-21,2015-10-26,5,Business,Silver,Frankfurt,Madrid,Business,No,601,No,0,Yes,40,Yes,40,Yes,10,Yes,15,No,0,105,706
P0022,CH0022,2025-04-08,2025-05-27,49,Business,Silver,Madrid,Barcelona,Business,No,289,Yes,25,No,0,No,0,No,0,No,0,No,0,25,314
P0022,CH0022,2013-11-29,2014-01-10,42,Business,Silver,Paris,Rome,Business,No,427,No,0,No,0,No,0,No,0,No,0,No,0,0,427
P0022,CH0022,2018-02-17,2018-06-11,114,Business,Silver,Berlin,Amsterdam,Business,Yes,381,Yes,15,Yes,25,Yes,30,No,0,No,0,No,0,70,451
P0022,CH0022,2025-05-30,2025-09-19,112,Business,Silver,Berlin,Amsterdam,Business,No,526,No,0,No,0,No,0,Yes,25,No,0,Yes,15,40,566
P0022,CH0022,2024-03-06,2024-06-09,95,Business,Silver,Berlin,Amsterdam,Business,Yes,363,Yes,10,No,0,Yes,15,No,0,Yes,15,No,0,40,403
P0022,CH0022,2018-01-06,2018-03-19,72,Business,Silver,Berlin,Amsterdam,Business,No,413,Yes,15,Yes,25,No,0,Yes,15,No,0,Yes,5,60,473
P0022,CH0022,2014-07-27,2014-11-17,113,Business,Silver,Paris,Rome,Business,No,449,No,0,No,0,No,0,No,0,Yes,20,No,0,20,469
P0022,CH0022,2017-07-27,2017-09-10,45,Business,Silver,Paris,Rome,Business,No,414,Yes,30,Yes,40,Yes,15,No,0,Yes,20,Yes,3,108,522
P0022,CH0022,2023-03-22,2023-04-24,33,Business,Silver,Paris,Rome,Business,No,556,Yes,15,No,0,Yes,20,Yes,10,Yes,10,No,0,55,611
P0022,CH0022,2024-06-07,2024-07-05,28,Business,Silver,Berlin,Amsterdam,Business,Yes,420,No,0,Yes,30,No,0,No,0,Yes,5,No,0,35,455
P0022,CH0022,2016-01-01,2016-03-24,83,Business,Silver,Amsterdam,Zurich,Business,No,381,No,0,Yes,50,Yes,30,No,0,Yes,10,No,0,90,471
P0022,CH0022,2017-09-04,2017-11-28,85,Business,Silver,Frankfurt,Madrid,Business,No,462,Yes,20,Yes,40,Yes,40,Yes,10,No,0,No,0,110,572
P0022,CH0022,2020-01-22,2020-02-10,19,Business,Silver,Rome,London,Business,No,472,Yes,25,No,0,Yes,15,No,0,Yes,10,No,0,50,522
P0022,CH0022,2021-06-18,2021-07-09,21,Business,Silver,Vienna,Prague,Business,Yes,402,Yes,15,Yes,30,No,0,No,0,No,0,No,0,45,447
P0022,CH0022,2015-04-06,2015-05-24,48,Business,Silver,Madrid,Barcelona,Business,No,383,Yes,10,Yes,40,No,0,Yes,10,Yes,15,No,0,75,458
P0022,CH0022,2024-07-11,2024-09-28,79,Business,Silver,Rome,London,Business,No,547,No,0,Yes,30,No,0,No,0,Yes,5,No,0,35,582
P0022,CH0022,2020-10-10,2020-10-11,1,Business,Silver,London,Berlin,Business,No,443,Yes,10,No,0,No,0,No,0,No,0,No,0,10,453
P0022,CH0022,2024-04-05,2024-07-22,108,Business,Silver,Rome,London,Business,Yes,554,No,0,Yes,50,Yes,20,No,0,Yes,15,No,0,85,639
P0023,CH0023,2022-05-17,2022-06-16,30,Business,Silver,Rome,London,Business,Yes,510,No,0,Yes,25,Yes,20,Yes,10,Yes,20,No,0,75,585
P0023,CH0023,2015-09-22,2015-11-18,57,Business,Silver,Berlin,Amsterdam,Business,No,533,Yes,15,Yes,25,Yes,15,No,0,No,0,No,0,55,588
P0023,CH0023,2021-02-18,2021-04-03,44,Business,Silver,Munich,Vienna,Business,No,360,No,0,Yes,40,No,0,No,0,No,0,No,0,40,400
P0023,CH0023,2021-09-30,2021-12-09,70,Business,Silver,London,Paris,Business,Yes,342,No,0,Yes,25,No,0,No,0,No,0,No,0,25,367
P0023,CH0023,2014-12-04,2015-02-17,75,Business,Silver,Frankfurt,Madrid,Business,No,458,No,0,Yes,50,No,0,No,0,No,0,No,0,50,508
P0023,CH0023,2014-09-14,2014-12-04,81,Business,Silver,Madrid,Barcelona,Business,Yes,396,Yes,20,Yes,30,Yes,15,No,0,Yes,10,Yes,10,85,481
P0023,CH0023,2014-10-17,2014-11-15,29,Business,Silver,Amsterdam,Zurich,Business,No,508,Yes,10,No,0,No,0,No,0,No,0,No,0,10,518
P0023,CH0023,2016-08-18,2016-12-03,107,Business,Silver,Paris,Rome,Business,Yes,420,Yes,10,Yes,25,Yes,40,Yes,15,Yes,10,No,0,100,520
P0023,CH0023,2017-12-05,2017-12-27,22,Business,Silver,Paris,Rome,Business,Yes,448,No,0,No,0,No,0,No,0,No,0,No,0,0,448
P0023,CH0023,2019-04-21,2019-08-06,107,Business,Silver,Munich,Vienna,Business,Yes,452,No,0,Yes,50,Yes,40,Yes,20,No,0,No,0,110,562
P0023,CH0023,2017-05-22,2017-07-10,49,Business,Silver,London,Paris,Business,Yes,497,No,0,No,0,No,0,Yes,15,No,0,No,0,15,512
P0023,CH0023,2015-07-27,2015-09-16,51,Business,Silver,London,Berlin,Business,No,486,No,0,No,0,Yes,20,No,0,Yes,10,No,0,30,516
P0023,CH0023,2022-06-26,2022-10-18,114,Business,Silver,London,Paris,Business,No,318,Yes,30,Yes,25,Yes,30,No,0,No,0,Yes,15,100,418
P0023,CH0023,2016-02-01,2016-04-23,82,Business,Silver,Rome,London,Business,No,422,No,0,Yes,25,Yes,15,No,0,Yes,10,No,0,50,472
P0023,CH0023,2014-01-23,2014-01-25,2,Business,Silver,Frankfurt,Madrid,Business,No,599,Yes,10,No,0,No,0,Yes,15,No,0,No,0,25,624
P0023,CH0023,2015-01-29,2015-02-23,25,Business,Silver,Munich,Vienna,Business,No,423,No,0,Yes,40,Yes,15,No,0,No,0,No,0,55,478
P0023,CH0023,2022-08-05,2022-11-10,97,Business,Silver,Berlin,Amsterdam,Business,No,424,Yes,10,Yes,30,No,0,No,0,No,0,No,0,40,464
P0023,CH0023,2015-12-20,2016-03-27,98,Business,Silver,Berlin,Amsterdam,Business,No,423,No,0,No,0,Yes,40,Yes,25,No,0,Yes,3,68,491
P0023,CH0023,2024-03-20,2024-05-08,49,Business,Silver,London,Paris,Business,No,388,No,0,Yes,40,Yes,40,No,0,Yes,20,Yes,10,110,498
P0023,CH0023,2017-03-19,2017-06-12,85,Business,Silver,London,Berlin,Business,Yes,332,Yes,15,No,0,Yes,15,No,0,Yes,20,Yes,5,55,387
P0023,CH0023,2020-08-10,2020-10-28,79,Business,Silver,Rome,London,Business,No,542,Yes,20,No,0,Yes,20,Yes,10,Yes,5,No,0,55,597
P0023,CH0023,2018-05-13,2018-09-04,114,Business,Silver,Paris,Rome,Business,No,522,No,0,No,0,Yes,30,No,0,No,0,No,0,30,552
P0023,CH0023,2021-03-23,2021-04-17,25,Business,Silver,Amsterdam,Zurich,Business,No,446,No,0,Yes,25,Yes,20,Yes,10,Yes,20,No,0,75,521
P0023,CH0023,2025-01-02,2025-03-17,74,Business,Silver,Vienna,Prague,Business,No,445,No,0,No,0,Yes,20,Yes,25,No,0,Yes,15,60,505
P0023,CH0023,2015-04-22,2015-05-25,33,Business,Silver,Rome,London,Business,No,421,Yes,10,No,0,Yes,40,Yes,20,No,0,No,0,70,491
P0023,CH0023,2016-06-26,2016-07-26,30,Business,Silver,London,Paris,Business,Yes,484,No,0,Yes,30,Yes,15,No,0,No,0,No,0,45,529
P0023,CH0023,2018-06-06,2018-09-19,105,Business,Silver,Vienna,Prague,Business,No,415,No,0,No,0,No,0,No,0,Yes,10,No,0,10,425
P0023,CH0023,2019-10-06,2019-12-05,60,Business,Silver,Vienna,Prague,Business,Yes,436,No,0,Yes,40,Yes,15,No,0,Yes,10,No,0,65,501
P0023,CH0023,2019-02-18,2019-04-27,68,Business,Silver,Rome,London,Business,No,465,No,0,No,0,Yes,20,No,0,No,0,Yes,15,35,500
P0023,CH0023,2021-12-10,2021-12-26,16,Business,Silver,London,Berlin,Business,Yes,459,Yes,15,Yes,25,No,0,Yes,15,Yes,15,No,0,70,529
P0023,CH0023,2020-01-14,2020-01-24,10,Business,Silver,London,Paris,Business,No,321,No,0,Yes,50,No,0,No,0,Yes,20,No,0,70,391
P0023,CH0023,2022-10-21,2022-12-28,68,Business,Silver,Paris,Rome,Business,Yes,382,Yes,15,Yes,25,No,0,Yes,10,Yes,20,Yes,5,75,457
P0023,CH0023,2021-10-11,2022-01-08,89,Business,Silver,Munich,Vienna,Business,No,396,Yes,25,Yes,40,No,0,No,0,No,0,No,0,65,461
P0023,CH0023,2023-09-17,2023-11-07,51,Business,Silver,London,Paris,Business,No,394,No,0,Yes,25,Yes,15,No,0,No,0,No,0,40,434
P0023,CH0023,2018-01-11,2018-02-18,38,Business,Silver,Munich,Vienna,Business,No,357,Yes,30,Yes,25,Yes,40,Yes,15,No,0,No,0,110,467
P0023,CH0023,2015-12-12,2016-02-08,58,Business,Silver,London,Berlin,Business,No,390,Yes,25,Yes,40,No,0,No,0,No,0,No,0,65,455
P0023,CH0023,2022-07-18,2022-07-24,6,Business,Silver,London,Berlin,Business,Yes,413,No,0,No,0,Yes,40,No,0,No,0,No,0,40,453
P0023,CH0023,2022-11-19,2022-12-04,15,Business,Silver,London,Paris,Business,Yes,491,Yes,10,No,0,No,0,No,0,Yes,10,No,0,20,511
P0023,CH0023,2022-11-07,2023-02-27,112,Business,Silver,Paris,Rome,Business,No,575,Yes,15,Yes,25,Yes,20,Yes,15,No,0,No,0,75,650
P0023,CH0023,2018-12-02,2019-01-27,56,Business,Silver,Frankfurt,Madrid,Business,No,530,No,0,Yes,25,Yes,40,No,0,No,0,No,0,65,595
